index	image_idx	cell_idx	row	col	shape	color
67686	7520	6	2	0	none	none
67687	7520	7	2	1	square	blue
67688	7520	8	2	2	triangle	green
67689	7521	0	0	0	square	green
67690	7521	1	0	1	square	red
67691	7521	2	0	2	square	red
67692	7521	3	1	0	none	none
67693	7521	4	1	1	triangle	green
67694	7521	5	1	2	circle	green
67695	7521	6	2	0	square	blue
67696	7521	7	2	1	none	none
67697	7521	8	2	2	square	green
67698	7522	0	0	0	square	red
67699	7522	1	0	1	circle	blue
67700	7522	2	0	2	triangle	red
67701	7522	3	1	0	square	red
67702	7522	4	1	1	none	none
67703	7522	5	1	2	square	blue
67704	7522	6	2	0	none	none
67705	7522	7	2	1	circle	blue
67706	7522	8	2	2	circle	red
67707	7523	0	0	0	triangle	blue
67708	7523	1	0	1	none	none
67709	7523	2	0	2	square	red
67710	7523	3	1	0	none	none
67711	7523	4	1	1	triangle	green
67712	7523	5	1	2	square	green
67713	7523	6	2	0	square	green
67714	7523	7	2	1	triangle	red
67715	7523	8	2	2	square	green
67716	7524	0	0	0	none	none
67717	7524	1	0	1	square	green
67718	7524	2	0	2	square	blue
67719	7524	3	1	0	square	red
67720	7524	4	1	1	none	none
67721	7524	5	1	2	circle	green
67722	7524	6	2	0	square	red
67723	7524	7	2	1	square	green
67724	7524	8	2	2	square	blue
67725	7525	0	0	0	square	red
67726	7525	1	0	1	square	green
67727	7525	2	0	2	square	blue
67728	7525	3	1	0	none	none
67729	7525	4	1	1	square	red
67730	7525	5	1	2	triangle	green
67731	7525	6	2	0	square	red
67732	7525	7	2	1	square	blue
67733	7525	8	2	2	square	blue
67734	7526	0	0	0	circle	blue
67735	7526	1	0	1	circle	green
67736	7526	2	0	2	square	red
67737	7526	3	1	0	circle	red
67738	7526	4	1	1	square	blue
67739	7526	5	1	2	square	blue
67740	7526	6	2	0	square	red
67741	7526	7	2	1	square	blue
67742	7526	8	2	2	square	green
67743	7527	0	0	0	none	none
67744	7527	1	0	1	square	red
67745	7527	2	0	2	square	blue
67746	7527	3	1	0	circle	green
67747	7527	4	1	1	triangle	blue
67748	7527	5	1	2	square	blue
67749	7527	6	2	0	circle	green
67750	7527	7	2	1	triangle	blue
67751	7527	8	2	2	square	green
67752	7528	0	0	0	circle	red
67753	7528	1	0	1	none	none
67754	7528	2	0	2	none	none
67755	7528	3	1	0	triangle	green
67756	7528	4	1	1	square	red
67757	7528	5	1	2	none	none
67758	7528	6	2	0	square	blue
67759	7528	7	2	1	square	red
67760	7528	8	2	2	circle	green
67761	7529	0	0	0	triangle	blue
67762	7529	1	0	1	circle	blue
67763	7529	2	0	2	triangle	red
67764	7529	3	1	0	square	blue
67765	7529	4	1	1	triangle	red
67766	7529	5	1	2	square	green
67767	7529	6	2	0	triangle	blue
67768	7529	7	2	1	square	red
67769	7529	8	2	2	square	green
67770	7530	0	0	0	square	green
67771	7530	1	0	1	none	none
67772	7530	2	0	2	square	blue
67773	7530	3	1	0	circle	red
67774	7530	4	1	1	square	blue
67775	7530	5	1	2	square	red
67776	7530	6	2	0	square	green
67777	7530	7	2	1	none	none
67778	7530	8	2	2	triangle	green
67779	7531	0	0	0	circle	red
67780	7531	1	0	1	triangle	green
67781	7531	2	0	2	square	blue
67782	7531	3	1	0	triangle	red
67783	7531	4	1	1	circle	red
67784	7531	5	1	2	square	blue
67785	7531	6	2	0	none	none
67786	7531	7	2	1	triangle	green
67787	7531	8	2	2	circle	green
67788	7532	0	0	0	none	none
67789	7532	1	0	1	square	green
67790	7532	2	0	2	square	blue
67791	7532	3	1	0	none	none
67792	7532	4	1	1	triangle	red
67793	7532	5	1	2	square	blue
67794	7532	6	2	0	square	red
67795	7532	7	2	1	none	none
67796	7532	8	2	2	circle	green
67797	7533	0	0	0	triangle	green
67798	7533	1	0	1	square	blue
67799	7533	2	0	2	circle	red
67800	7533	3	1	0	none	none
67801	7533	4	1	1	circle	blue
67802	7533	5	1	2	circle	green
67803	7533	6	2	0	square	red
67804	7533	7	2	1	square	green
67805	7533	8	2	2	square	green
67806	7534	0	0	0	square	blue
67807	7534	1	0	1	none	none
67808	7534	2	0	2	square	red
67809	7534	3	1	0	square	green
67810	7534	4	1	1	square	green
67811	7534	5	1	2	square	green
67812	7534	6	2	0	none	none
67813	7534	7	2	1	triangle	red
67814	7534	8	2	2	none	none
67815	7535	0	0	0	triangle	red
67816	7535	1	0	1	circle	blue
67817	7535	2	0	2	none	none
67818	7535	3	1	0	square	green
67819	7535	4	1	1	square	blue
67820	7535	5	1	2	none	none
67821	7535	6	2	0	circle	blue
67822	7535	7	2	1	none	none
67823	7535	8	2	2	circle	green
67824	7536	0	0	0	triangle	blue
67825	7536	1	0	1	none	none
67826	7536	2	0	2	square	red
67827	7536	3	1	0	circle	green
67828	7536	4	1	1	none	none
67829	7536	5	1	2	circle	red
67830	7536	6	2	0	square	green
67831	7536	7	2	1	square	red
67832	7536	8	2	2	circle	green
67833	7537	0	0	0	square	blue
67834	7537	1	0	1	none	none
67835	7537	2	0	2	square	green
67836	7537	3	1	0	none	none
67837	7537	4	1	1	circle	red
67838	7537	5	1	2	square	blue
67839	7537	6	2	0	square	red
67840	7537	7	2	1	square	red
67841	7537	8	2	2	square	green
67842	7538	0	0	0	square	red
67843	7538	1	0	1	circle	green
67844	7538	2	0	2	square	red
67845	7538	3	1	0	square	green
67846	7538	4	1	1	square	green
67847	7538	5	1	2	none	none
67848	7538	6	2	0	square	red
67849	7538	7	2	1	square	green
67850	7538	8	2	2	square	green
67851	7539	0	0	0	square	blue
67852	7539	1	0	1	triangle	red
67853	7539	2	0	2	circle	blue
67854	7539	3	1	0	square	red
67855	7539	4	1	1	square	green
67856	7539	5	1	2	triangle	red
67857	7539	6	2	0	square	green
67858	7539	7	2	1	square	green
67859	7539	8	2	2	square	blue
67860	7540	0	0	0	square	green
67861	7540	1	0	1	square	blue
67862	7540	2	0	2	none	none
67863	7540	3	1	0	square	green
67864	7540	4	1	1	square	green
67865	7540	5	1	2	square	blue
67866	7540	6	2	0	none	none
67867	7540	7	2	1	circle	red
67868	7540	8	2	2	triangle	red
67869	7541	0	0	0	triangle	green
67870	7541	1	0	1	square	blue
67871	7541	2	0	2	square	red
67872	7541	3	1	0	square	red
67873	7541	4	1	1	triangle	red
67874	7541	5	1	2	square	blue
67875	7541	6	2	0	square	green
67876	7541	7	2	1	triangle	green
67877	7541	8	2	2	square	blue
67878	7542	0	0	0	square	blue
67879	7542	1	0	1	square	blue
67880	7542	2	0	2	square	blue
67881	7542	3	1	0	none	none
67882	7542	4	1	1	none	none
67883	7542	5	1	2	none	none
67884	7542	6	2	0	none	none
67885	7542	7	2	1	none	none
67886	7542	8	2	2	circle	red
67887	7543	0	0	0	square	green
67888	7543	1	0	1	circle	red
67889	7543	2	0	2	triangle	green
67890	7543	3	1	0	square	green
67891	7543	4	1	1	square	blue
67892	7543	5	1	2	none	none
67893	7543	6	2	0	square	red
67894	7543	7	2	1	none	none
67895	7543	8	2	2	square	blue
67896	7544	0	0	0	square	green
67897	7544	1	0	1	square	red
67898	7544	2	0	2	triangle	green
67899	7544	3	1	0	square	blue
67900	7544	4	1	1	none	none
67901	7544	5	1	2	circle	red
67902	7544	6	2	0	square	green
67903	7544	7	2	1	square	green
67904	7544	8	2	2	square	blue
67905	7545	0	0	0	square	red
67906	7545	1	0	1	triangle	red
67907	7545	2	0	2	square	red
67908	7545	3	1	0	square	green
67909	7545	4	1	1	none	none
67910	7545	5	1	2	square	green
67911	7545	6	2	0	triangle	blue
67912	7545	7	2	1	circle	blue
67913	7545	8	2	2	square	red
67914	7546	0	0	0	circle	red
67915	7546	1	0	1	none	none
67916	7546	2	0	2	triangle	red
67917	7546	3	1	0	none	none
67918	7546	4	1	1	none	none
67919	7546	5	1	2	square	green
67920	7546	6	2	0	square	blue
67921	7546	7	2	1	circle	green
67922	7546	8	2	2	none	none
67923	7547	0	0	0	triangle	blue
67924	7547	1	0	1	square	blue
67925	7547	2	0	2	circle	green
67926	7547	3	1	0	square	blue
67927	7547	4	1	1	square	blue
67928	7547	5	1	2	triangle	red
67929	7547	6	2	0	none	none
67930	7547	7	2	1	square	green
67931	7547	8	2	2	triangle	red
67932	7548	0	0	0	none	none
67933	7548	1	0	1	square	blue
67934	7548	2	0	2	square	red
67935	7548	3	1	0	square	blue
67936	7548	4	1	1	square	blue
67937	7548	5	1	2	triangle	green
67938	7548	6	2	0	circle	red
67939	7548	7	2	1	circle	blue
67940	7548	8	2	2	square	blue
67941	7549	0	0	0	square	blue
67942	7549	1	0	1	none	none
67943	7549	2	0	2	square	red
67944	7549	3	1	0	square	red
67945	7549	4	1	1	square	red
67946	7549	5	1	2	square	green
67947	7549	6	2	0	square	green
67948	7549	7	2	1	square	blue
67949	7549	8	2	2	square	blue
67950	7550	0	0	0	circle	green
67951	7550	1	0	1	triangle	green
67952	7550	2	0	2	circle	red
67953	7550	3	1	0	square	green
67954	7550	4	1	1	square	red
67955	7550	5	1	2	none	none
67956	7550	6	2	0	square	red
67957	7550	7	2	1	circle	red
67958	7550	8	2	2	triangle	blue
67959	7551	0	0	0	none	none
67960	7551	1	0	1	triangle	blue
67961	7551	2	0	2	none	none
67962	7551	3	1	0	triangle	green
67963	7551	4	1	1	circle	blue
67964	7551	5	1	2	none	none
67965	7551	6	2	0	square	blue
67966	7551	7	2	1	square	blue
67967	7551	8	2	2	triangle	red
67968	7552	0	0	0	square	red
67969	7552	1	0	1	triangle	red
67970	7552	2	0	2	triangle	blue
67971	7552	3	1	0	square	blue
67972	7552	4	1	1	none	none
67973	7552	5	1	2	square	blue
67974	7552	6	2	0	triangle	red
67975	7552	7	2	1	square	blue
67976	7552	8	2	2	square	red
67977	7553	0	0	0	triangle	red
67978	7553	1	0	1	none	none
67979	7553	2	0	2	circle	red
67980	7553	3	1	0	square	red
67981	7553	4	1	1	square	blue
67982	7553	5	1	2	square	green
67983	7553	6	2	0	circle	green
67984	7553	7	2	1	square	red
67985	7553	8	2	2	triangle	red
67986	7554	0	0	0	square	blue
67987	7554	1	0	1	circle	blue
67988	7554	2	0	2	none	none
67989	7554	3	1	0	triangle	green
67990	7554	4	1	1	none	none
67991	7554	5	1	2	circle	red
67992	7554	6	2	0	square	green
67993	7554	7	2	1	square	red
67994	7554	8	2	2	none	none
67995	7555	0	0	0	square	red
67996	7555	1	0	1	triangle	blue
67997	7555	2	0	2	none	none
67998	7555	3	1	0	none	none
67999	7555	4	1	1	square	green
68000	7555	5	1	2	triangle	green
68001	7555	6	2	0	none	none
68002	7555	7	2	1	circle	red
68003	7555	8	2	2	square	green
68004	7556	0	0	0	square	blue
68005	7556	1	0	1	triangle	blue
68006	7556	2	0	2	square	blue
68007	7556	3	1	0	square	green
68008	7556	4	1	1	triangle	green
68009	7556	5	1	2	square	red
68010	7556	6	2	0	square	red
68011	7556	7	2	1	none	none
68012	7556	8	2	2	circle	green
68013	7557	0	0	0	triangle	blue
68014	7557	1	0	1	square	green
68015	7557	2	0	2	none	none
68016	7557	3	1	0	square	green
68017	7557	4	1	1	triangle	red
68018	7557	5	1	2	none	none
68019	7557	6	2	0	none	none
68020	7557	7	2	1	square	green
68021	7557	8	2	2	square	red
68022	7558	0	0	0	circle	green
68023	7558	1	0	1	square	blue
68024	7558	2	0	2	square	green
68025	7558	3	1	0	square	green
68026	7558	4	1	1	circle	green
68027	7558	5	1	2	square	green
68028	7558	6	2	0	triangle	green
68029	7558	7	2	1	triangle	green
68030	7558	8	2	2	circle	green
68031	7559	0	0	0	none	none
68032	7559	1	0	1	square	red
68033	7559	2	0	2	none	none
68034	7559	3	1	0	square	green
68035	7559	4	1	1	square	blue
68036	7559	5	1	2	square	blue
68037	7559	6	2	0	none	none
68038	7559	7	2	1	square	green
68039	7559	8	2	2	none	none
68040	7560	0	0	0	square	green
68041	7560	1	0	1	square	red
68042	7560	2	0	2	none	none
68043	7560	3	1	0	triangle	blue
68044	7560	4	1	1	square	green
68045	7560	5	1	2	triangle	blue
68046	7560	6	2	0	square	blue
68047	7560	7	2	1	square	green
68048	7560	8	2	2	circle	blue
68049	7561	0	0	0	square	blue
68050	7561	1	0	1	none	none
68051	7561	2	0	2	square	red
68052	7561	3	1	0	square	blue
68053	7561	4	1	1	triangle	green
68054	7561	5	1	2	circle	red
68055	7561	6	2	0	square	blue
68056	7561	7	2	1	square	red
68057	7561	8	2	2	square	blue
68058	7562	0	0	0	square	green
68059	7562	1	0	1	square	blue
68060	7562	2	0	2	square	red
68061	7562	3	1	0	square	blue
68062	7562	4	1	1	square	red
68063	7562	5	1	2	square	red
68064	7562	6	2	0	square	green
68065	7562	7	2	1	none	none
68066	7562	8	2	2	circle	green
68067	7563	0	0	0	none	none
68068	7563	1	0	1	none	none
68069	7563	2	0	2	square	green
68070	7563	3	1	0	square	red
68071	7563	4	1	1	square	green
68072	7563	5	1	2	triangle	green
68073	7563	6	2	0	triangle	green
68074	7563	7	2	1	square	red
68075	7563	8	2	2	square	red
68076	7564	0	0	0	square	blue
68077	7564	1	0	1	none	none
68078	7564	2	0	2	none	none
68079	7564	3	1	0	square	red
68080	7564	4	1	1	square	red
68081	7564	5	1	2	square	blue
68082	7564	6	2	0	none	none
68083	7564	7	2	1	square	blue
68084	7564	8	2	2	square	red
68085	7565	0	0	0	none	none
68086	7565	1	0	1	square	red
68087	7565	2	0	2	square	green
68088	7565	3	1	0	square	green
68089	7565	4	1	1	circle	red
68090	7565	5	1	2	none	none
68091	7565	6	2	0	triangle	green
68092	7565	7	2	1	triangle	green
68093	7565	8	2	2	square	red
68094	7566	0	0	0	triangle	green
68095	7566	1	0	1	square	red
68096	7566	2	0	2	square	blue
68097	7566	3	1	0	triangle	green
68098	7566	4	1	1	circle	green
68099	7566	5	1	2	none	none
68100	7566	6	2	0	square	green
68101	7566	7	2	1	square	blue
68102	7566	8	2	2	triangle	blue
68103	7567	0	0	0	square	green
68104	7567	1	0	1	none	none
68105	7567	2	0	2	square	red
68106	7567	3	1	0	none	none
68107	7567	4	1	1	triangle	green
68108	7567	5	1	2	square	green
68109	7567	6	2	0	square	red
68110	7567	7	2	1	square	blue
68111	7567	8	2	2	circle	green
68112	7568	0	0	0	circle	blue
68113	7568	1	0	1	triangle	red
68114	7568	2	0	2	none	none
68115	7568	3	1	0	circle	red
68116	7568	4	1	1	none	none
68117	7568	5	1	2	triangle	red
68118	7568	6	2	0	triangle	red
68119	7568	7	2	1	circle	green
68120	7568	8	2	2	none	none
68121	7569	0	0	0	circle	green
68122	7569	1	0	1	square	green
68123	7569	2	0	2	square	red
68124	7569	3	1	0	circle	blue
68125	7569	4	1	1	none	none
68126	7569	5	1	2	none	none
68127	7569	6	2	0	square	green
68128	7569	7	2	1	circle	blue
68129	7569	8	2	2	circle	blue
68130	7570	0	0	0	none	none
68131	7570	1	0	1	triangle	green
68132	7570	2	0	2	square	green
68133	7570	3	1	0	square	red
68134	7570	4	1	1	square	blue
68135	7570	5	1	2	square	green
68136	7570	6	2	0	none	none
68137	7570	7	2	1	square	red
68138	7570	8	2	2	triangle	red
68139	7571	0	0	0	square	red
68140	7571	1	0	1	circle	red
68141	7571	2	0	2	square	green
68142	7571	3	1	0	circle	blue
68143	7571	4	1	1	square	blue
68144	7571	5	1	2	square	green
68145	7571	6	2	0	square	green
68146	7571	7	2	1	none	none
68147	7571	8	2	2	square	red
68148	7572	0	0	0	square	green
68149	7572	1	0	1	square	green
68150	7572	2	0	2	square	red
68151	7572	3	1	0	triangle	blue
68152	7572	4	1	1	square	green
68153	7572	5	1	2	triangle	red
68154	7572	6	2	0	circle	green
68155	7572	7	2	1	circle	blue
68156	7572	8	2	2	circle	green
68157	7573	0	0	0	square	red
68158	7573	1	0	1	circle	green
68159	7573	2	0	2	square	blue
68160	7573	3	1	0	none	none
68161	7573	4	1	1	circle	green
68162	7573	5	1	2	circle	red
68163	7573	6	2	0	triangle	green
68164	7573	7	2	1	square	blue
68165	7573	8	2	2	square	green
68166	7574	0	0	0	triangle	red
68167	7574	1	0	1	square	red
68168	7574	2	0	2	square	red
68169	7574	3	1	0	square	blue
68170	7574	4	1	1	square	blue
68171	7574	5	1	2	square	red
68172	7574	6	2	0	circle	blue
68173	7574	7	2	1	none	none
68174	7574	8	2	2	square	blue
68175	7575	0	0	0	none	none
68176	7575	1	0	1	square	blue
68177	7575	2	0	2	circle	blue
68178	7575	3	1	0	square	green
68179	7575	4	1	1	square	blue
68180	7575	5	1	2	square	green
68181	7575	6	2	0	triangle	blue
68182	7575	7	2	1	circle	red
68183	7575	8	2	2	square	green
68184	7576	0	0	0	square	blue
68185	7576	1	0	1	none	none
68186	7576	2	0	2	triangle	red
68187	7576	3	1	0	square	blue
68188	7576	4	1	1	square	red
68189	7576	5	1	2	square	green
68190	7576	6	2	0	square	red
68191	7576	7	2	1	triangle	red
68192	7576	8	2	2	none	none
68193	7577	0	0	0	circle	red
68194	7577	1	0	1	square	red
68195	7577	2	0	2	triangle	red
68196	7577	3	1	0	none	none
68197	7577	4	1	1	none	none
68198	7577	5	1	2	triangle	red
68199	7577	6	2	0	triangle	blue
68200	7577	7	2	1	none	none
68201	7577	8	2	2	circle	blue
68202	7578	0	0	0	none	none
68203	7578	1	0	1	triangle	red
68204	7578	2	0	2	square	green
68205	7578	3	1	0	triangle	red
68206	7578	4	1	1	square	red
68207	7578	5	1	2	circle	blue
68208	7578	6	2	0	square	blue
68209	7578	7	2	1	triangle	green
68210	7578	8	2	2	none	none
68211	7579	0	0	0	none	none
68212	7579	1	0	1	circle	red
68213	7579	2	0	2	circle	blue
68214	7579	3	1	0	square	blue
68215	7579	4	1	1	none	none
68216	7579	5	1	2	circle	red
68217	7579	6	2	0	triangle	blue
68218	7579	7	2	1	square	green
68219	7579	8	2	2	none	none
68220	7580	0	0	0	triangle	green
68221	7580	1	0	1	circle	green
68222	7580	2	0	2	none	none
68223	7580	3	1	0	square	red
68224	7580	4	1	1	none	none
68225	7580	5	1	2	circle	red
68226	7580	6	2	0	triangle	blue
68227	7580	7	2	1	square	blue
68228	7580	8	2	2	circle	green
68229	7581	0	0	0	none	none
68230	7581	1	0	1	square	red
68231	7581	2	0	2	circle	red
68232	7581	3	1	0	square	blue
68233	7581	4	1	1	square	green
68234	7581	5	1	2	none	none
68235	7581	6	2	0	square	blue
68236	7581	7	2	1	triangle	red
68237	7581	8	2	2	square	blue
68238	7582	0	0	0	triangle	red
68239	7582	1	0	1	square	blue
68240	7582	2	0	2	triangle	blue
68241	7582	3	1	0	circle	green
68242	7582	4	1	1	circle	red
68243	7582	5	1	2	triangle	red
68244	7582	6	2	0	square	red
68245	7582	7	2	1	square	blue
68246	7582	8	2	2	square	blue
68247	7583	0	0	0	none	none
68248	7583	1	0	1	triangle	green
68249	7583	2	0	2	none	none
68250	7583	3	1	0	square	green
68251	7583	4	1	1	square	red
68252	7583	5	1	2	triangle	green
68253	7583	6	2	0	square	green
68254	7583	7	2	1	circle	green
68255	7583	8	2	2	square	red
68256	7584	0	0	0	square	blue
68257	7584	1	0	1	circle	green
68258	7584	2	0	2	square	blue
68259	7584	3	1	0	none	none
68260	7584	4	1	1	square	blue
68261	7584	5	1	2	square	blue
68262	7584	6	2	0	square	red
68263	7584	7	2	1	none	none
68264	7584	8	2	2	none	none
68265	7585	0	0	0	square	red
68266	7585	1	0	1	square	red
68267	7585	2	0	2	square	blue
68268	7585	3	1	0	square	blue
68269	7585	4	1	1	square	red
68270	7585	5	1	2	triangle	blue
68271	7585	6	2	0	square	blue
68272	7585	7	2	1	square	green
68273	7585	8	2	2	square	red
68274	7586	0	0	0	square	green
68275	7586	1	0	1	square	blue
68276	7586	2	0	2	triangle	blue
68277	7586	3	1	0	square	green
68278	7586	4	1	1	triangle	blue
68279	7586	5	1	2	square	red
68280	7586	6	2	0	circle	red
68281	7586	7	2	1	none	none
68282	7586	8	2	2	none	none
68283	7587	0	0	0	triangle	blue
68284	7587	1	0	1	square	red
68285	7587	2	0	2	circle	blue
68286	7587	3	1	0	square	green
68287	7587	4	1	1	none	none
68288	7587	5	1	2	triangle	red
68289	7587	6	2	0	square	red
68290	7587	7	2	1	triangle	blue
68291	7587	8	2	2	square	blue
68292	7588	0	0	0	square	blue
68293	7588	1	0	1	square	blue
68294	7588	2	0	2	circle	red
68295	7588	3	1	0	square	blue
68296	7588	4	1	1	square	green
68297	7588	5	1	2	square	red
68298	7588	6	2	0	square	green
68299	7588	7	2	1	circle	blue
68300	7588	8	2	2	square	red
68301	7589	0	0	0	square	blue
68302	7589	1	0	1	triangle	red
68303	7589	2	0	2	square	green
68304	7589	3	1	0	square	red
68305	7589	4	1	1	square	green
68306	7589	5	1	2	square	red
68307	7589	6	2	0	square	blue
68308	7589	7	2	1	square	red
68309	7589	8	2	2	square	green
68310	7590	0	0	0	triangle	blue
68311	7590	1	0	1	none	none
68312	7590	2	0	2	circle	green
68313	7590	3	1	0	square	blue
68314	7590	4	1	1	square	green
68315	7590	5	1	2	square	blue
68316	7590	6	2	0	square	blue
68317	7590	7	2	1	none	none
68318	7590	8	2	2	triangle	red
68319	7591	0	0	0	square	green
68320	7591	1	0	1	none	none
68321	7591	2	0	2	square	red
68322	7591	3	1	0	square	blue
68323	7591	4	1	1	circle	red
68324	7591	5	1	2	triangle	red
68325	7591	6	2	0	square	red
68326	7591	7	2	1	circle	blue
68327	7591	8	2	2	square	red
68328	7592	0	0	0	square	green
68329	7592	1	0	1	triangle	green
68330	7592	2	0	2	square	red
68331	7592	3	1	0	circle	blue
68332	7592	4	1	1	square	red
68333	7592	5	1	2	none	none
68334	7592	6	2	0	square	blue
68335	7592	7	2	1	triangle	green
68336	7592	8	2	2	none	none
68337	7593	0	0	0	triangle	red
68338	7593	1	0	1	square	red
68339	7593	2	0	2	square	blue
68340	7593	3	1	0	square	green
68341	7593	4	1	1	square	blue
68342	7593	5	1	2	circle	green
68343	7593	6	2	0	circle	red
68344	7593	7	2	1	none	none
68345	7593	8	2	2	square	green
68346	7594	0	0	0	circle	green
68347	7594	1	0	1	square	red
68348	7594	2	0	2	triangle	blue
68349	7594	3	1	0	none	none
68350	7594	4	1	1	square	red
68351	7594	5	1	2	none	none
68352	7594	6	2	0	circle	green
68353	7594	7	2	1	square	blue
68354	7594	8	2	2	none	none
68355	7595	0	0	0	square	red
68356	7595	1	0	1	none	none
68357	7595	2	0	2	square	red
68358	7595	3	1	0	square	red
68359	7595	4	1	1	circle	red
68360	7595	5	1	2	square	green
68361	7595	6	2	0	triangle	red
68362	7595	7	2	1	triangle	green
68363	7595	8	2	2	triangle	green
68364	7596	0	0	0	square	green
68365	7596	1	0	1	triangle	green
68366	7596	2	0	2	circle	red
68367	7596	3	1	0	triangle	red
68368	7596	4	1	1	square	red
68369	7596	5	1	2	circle	blue
68370	7596	6	2	0	square	red
68371	7596	7	2	1	square	green
68372	7596	8	2	2	square	red
68373	7597	0	0	0	none	none
68374	7597	1	0	1	circle	blue
68375	7597	2	0	2	circle	red
68376	7597	3	1	0	square	green
68377	7597	4	1	1	triangle	green
68378	7597	5	1	2	none	none
68379	7597	6	2	0	square	blue
68380	7597	7	2	1	none	none
68381	7597	8	2	2	triangle	blue
68382	7598	0	0	0	none	none
68383	7598	1	0	1	square	blue
68384	7598	2	0	2	none	none
68385	7598	3	1	0	square	blue
68386	7598	4	1	1	none	none
68387	7598	5	1	2	square	green
68388	7598	6	2	0	square	green
68389	7598	7	2	1	triangle	red
68390	7598	8	2	2	none	none
68391	7599	0	0	0	triangle	red
68392	7599	1	0	1	none	none
68393	7599	2	0	2	square	green
68394	7599	3	1	0	triangle	green
68395	7599	4	1	1	square	red
68396	7599	5	1	2	circle	red
68397	7599	6	2	0	square	blue
68398	7599	7	2	1	square	red
68399	7599	8	2	2	triangle	blue
68400	7600	0	0	0	square	red
68401	7600	1	0	1	triangle	blue
68402	7600	2	0	2	triangle	red
68403	7600	3	1	0	square	blue
68404	7600	4	1	1	square	red
